,Date,Country_Province,ConfirmedCases,Fatalities
12628,2020-05-01,United Arab Emirates,10822.0,61.0
12629,2020-05-02,United Arab Emirates,11108.0,63.0
12630,2020-05-03,United Arab Emirates,11450.0,65.0
12631,2020-05-04,United Arab Emirates,11805.0,67.0
12632,2020-05-05,United Arab Emirates,12177.0,69.0
12633,2020-05-06,United Arab Emirates,12572.0,72.0
12634,2020-05-07,United Arab Emirates,12911.0,73.0
12635,2020-05-08,United Arab Emirates,13233.0,75.0
12636,2020-05-09,United Arab Emirates,13519.0,77.0
12637,2020-05-10,United Arab Emirates,13861.0,79.0
12638,2020-05-11,United Arab Emirates,14215.0,81.0
12639,2020-05-12,United Arab Emirates,14588.0,83.0
12640,2020-05-13,United Arab Emirates,14982.0,85.0
12641,2020-05-14,United Arab Emirates,15322.0,87.0
12642,2020-04-02,"Anguilla, United Kingdom",3.0,0.0
12643,2020-04-03,"Anguilla, United Kingdom",3.0,0.0
12644,2020-04-04,"Anguilla, United Kingdom",3.0,0.0
12645,2020-04-05,"Anguilla, United Kingdom",3.0,0.0
12646,2020-04-06,"Anguilla, United Kingdom",3.0,0.0
12647,2020-04-07,"Anguilla, United Kingdom",3.0,0.0
12648,2020-04-08,"Anguilla, United Kingdom",3.0,0.0
12649,2020-04-09,"Anguilla, United Kingdom",3.0,0.0
12650,2020-04-10,"Anguilla, United Kingdom",3.0,0.0
12651,2020-04-11,"Anguilla, United Kingdom",3.0,0.0
12652,2020-04-12,"Anguilla, United Kingdom",3.0,0.0
12653,2020-04-13,"Anguilla, United Kingdom",3.0,0.0
12654,2020-04-14,"Anguilla, United Kingdom",3.0,0.0
12655,2020-04-15,"Anguilla, United Kingdom",3.0,0.0
12656,2020-04-16,"Anguilla, United Kingdom",3.0,0.0
12657,2020-04-17,"Anguilla, United Kingdom",3.0,0.0
12658,2020-04-18,"Anguilla, United Kingdom",3.0,0.0
12659,2020-04-19,"Anguilla, United Kingdom",3.0,0.0
12660,2020-04-20,"Anguilla, United Kingdom",3.0,0.0
12661,2020-04-21,"Anguilla, United Kingdom",3.0,0.0
12662,2020-04-22,"Anguilla, United Kingdom",3.0,0.0
12663,2020-04-23,"Anguilla, United Kingdom",3.0,0.0
12664,2020-04-24,"Anguilla, United Kingdom",3.0,0.0
12665,2020-04-25,"Anguilla, United Kingdom",3.0,0.0
12666,2020-04-26,"Anguilla, United Kingdom",3.0,0.0
12667,2020-04-27,"Anguilla, United Kingdom",3.0,0.0
12668,2020-04-28,"Anguilla, United Kingdom",3.0,0.0
12669,2020-04-29,"Anguilla, United Kingdom",3.0,0.0
12670,2020-04-30,"Anguilla, United Kingdom",3.0,0.0
12671,2020-05-01,"Anguilla, United Kingdom",3.0,0.0
12672,2020-05-02,"Anguilla, United Kingdom",3.0,0.0
12673,2020-05-03,"Anguilla, United Kingdom",3.0,0.0
12674,2020-05-04,"Anguilla, United Kingdom",3.0,0.0
12675,2020-05-05,"Anguilla, United Kingdom",3.0,0.0
12676,2020-05-06,"Anguilla, United Kingdom",3.0,0.0
12677,2020-05-07,"Anguilla, United Kingdom",3.0,0.0
12678,2020-05-08,"Anguilla, United Kingdom",3.0,0.0
12679,2020-05-09,"Anguilla, United Kingdom",4.0,0.0
12680,2020-05-10,"Anguilla, United Kingdom",4.0,0.0
12681,2020-05-11,"Anguilla, United Kingdom",4.0,0.0
12682,2020-05-12,"Anguilla, United Kingdom",3.0,0.0
12683,2020-05-13,"Anguilla, United Kingdom",3.0,0.0
12684,2020-05-14,"Anguilla, United Kingdom",4.0,0.0
12685,2020-04-02,"Bermuda, United Kingdom",30.0,0.0
12686,2020-04-03,"Bermuda, United Kingdom",32.0,1.0
12687,2020-04-04,"Bermuda, United Kingdom",33.0,1.0
12688,2020-04-05,"Bermuda, United Kingdom",37.0,1.0
12689,2020-04-06,"Bermuda, United Kingdom",40.0,2.0
12690,2020-04-07,"Bermuda, United Kingdom",43.0,2.0
12691,2020-04-08,"Bermuda, United Kingdom",49.0,3.0
12692,2020-04-09,"Bermuda, United Kingdom",53.0,3.0
12693,2020-04-10,"Bermuda, United Kingdom",55.0,3.0
12694,2020-04-11,"Bermuda, United Kingdom",56.0,3.0
12695,2020-04-12,"Bermuda, United Kingdom",59.0,3.0
12696,2020-04-13,"Bermuda, United Kingdom",62.0,4.0
12697,2020-04-14,"Bermuda, United Kingdom",66.0,5.0
12698,2020-04-15,"Bermuda, United Kingdom",71.0,5.0
12699,2020-04-16,"Bermuda, United Kingdom",75.0,5.0
12700,2020-04-17,"Bermuda, United Kingdom",77.0,6.0
12701,2020-04-18,"Bermuda, United Kingdom",78.0,6.0
12702,2020-04-19,"Bermuda, United Kingdom",82.0,6.0
12703,2020-04-20,"Bermuda, United Kingdom",85.0,7.0
12704,2020-04-21,"Bermuda, United Kingdom",88.0,7.0
12705,2020-04-22,"Bermuda, United Kingdom",94.0,8.0
12706,2020-04-23,"Bermuda, United Kingdom",98.0,8.0
12707,2020-04-24,"Bermuda, United Kingdom",100.0,8.0
12708,2020-04-25,"Bermuda, United Kingdom",101.0,8.0
12709,2020-04-26,"Bermuda, United Kingdom",104.0,8.0
12710,2020-04-27,"Bermuda, United Kingdom",107.0,9.0
12711,2020-04-28,"Bermuda, United Kingdom",111.0,10.0
12712,2020-04-29,"Bermuda, United Kingdom",116.0,10.0
12713,2020-04-30,"Bermuda, United Kingdom",120.0,10.0
12714,2020-05-01,"Bermuda, United Kingdom",122.0,10.0
12715,2020-05-02,"Bermuda, United Kingdom",123.0,11.0
12716,2020-05-03,"Bermuda, United Kingdom",127.0,11.0
12717,2020-05-04,"Bermuda, United Kingdom",130.0,12.0
12718,2020-05-05,"Bermuda, United Kingdom",133.0,12.0
12719,2020-05-06,"Bermuda, United Kingdom",139.0,13.0
12720,2020-05-07,"Bermuda, United Kingdom",143.0,13.0
12721,2020-05-08,"Bermuda, United Kingdom",145.0,13.0
12722,2020-05-09,"Bermuda, United Kingdom",146.0,13.0
12723,2020-05-10,"Bermuda, United Kingdom",149.0,13.0
12724,2020-05-11,"Bermuda, United Kingdom",152.0,14.0
12725,2020-05-12,"Bermuda, United Kingdom",156.0,15.0
12726,2020-05-13,"Bermuda, United Kingdom",161.0,15.0
12727,2020-05-14,"Bermuda, United Kingdom",165.0,15.0
12728,2020-04-02,"British Virgin Islands, United Kingdom",3.0,-0.0
12729,2020-04-03,"British Virgin Islands, United Kingdom",3.0,-0.0
12730,2020-04-04,"British Virgin Islands, United Kingdom",3.0,-0.0
12731,2020-04-05,"British Virgin Islands, United Kingdom",3.0,0.0
12732,2020-04-06,"British Virgin Islands, United Kingdom",3.0,-0.0
12733,2020-04-07,"British Virgin Islands, United Kingdom",3.0,0.0
12734,2020-04-08,"British Virgin Islands, United Kingdom",3.0,0.0
12735,2020-04-09,"British Virgin Islands, United Kingdom",3.0,0.0
12736,2020-04-10,"British Virgin Islands, United Kingdom",3.0,0.0
12737,2020-04-11,"British Virgin Islands, United Kingdom",3.0,0.0
12738,2020-04-12,"British Virgin Islands, United Kingdom",3.0,0.0
12739,2020-04-13,"British Virgin Islands, United Kingdom",3.0,0.0
12740,2020-04-14,"British Virgin Islands, United Kingdom",3.0,0.0
12741,2020-04-15,"British Virgin Islands, United Kingdom",3.0,0.0
12742,2020-04-16,"British Virgin Islands, United Kingdom",3.0,0.0
12743,2020-04-17,"British Virgin Islands, United Kingdom",3.0,0.0
12744,2020-04-18,"British Virgin Islands, United Kingdom",4.0,0.0
12745,2020-04-19,"British Virgin Islands, United Kingdom",4.0,0.0
12746,2020-04-20,"British Virgin Islands, United Kingdom",3.0,0.0
12747,2020-04-21,"British Virgin Islands, United Kingdom",4.0,0.0
12748,2020-04-22,"British Virgin Islands, United Kingdom",4.0,0.0
12749,2020-04-23,"British Virgin Islands, United Kingdom",4.0,0.0
12750,2020-04-24,"British Virgin Islands, United Kingdom",4.0,0.0
12751,2020-04-25,"British Virgin Islands, United Kingdom",4.0,0.0
12752,2020-04-26,"British Virgin Islands, United Kingdom",4.0,0.0
12753,2020-04-27,"British Virgin Islands, United Kingdom",4.0,0.0
12754,2020-04-28,"British Virgin Islands, United Kingdom",4.0,0.0
12755,2020-04-29,"British Virgin Islands, United Kingdom",4.0,0.0
12756,2020-04-30,"British Virgin Islands, United Kingdom",4.0,0.0
12757,2020-05-01,"British Virgin Islands, United Kingdom",4.0,0.0
12758,2020-05-02,"British Virgin Islands, United Kingdom",4.0,0.0
12759,2020-05-03,"British Virgin Islands, United Kingdom",4.0,0.0
12760,2020-05-04,"British Virgin Islands, United Kingdom",4.0,0.0
12761,2020-05-05,"British Virgin Islands, United Kingdom",4.0,0.0
12762,2020-05-06,"British Virgin Islands, United Kingdom",4.0,0.0
12763,2020-05-07,"British Virgin Islands, United Kingdom",4.0,0.0
12764,2020-05-08,"British Virgin Islands, United Kingdom",4.0,0.0
12765,2020-05-09,"British Virgin Islands, United Kingdom",4.0,0.0
12766,2020-05-10,"British Virgin Islands, United Kingdom",4.0,1.0
12767,2020-05-11,"British Virgin Islands, United Kingdom",4.0,0.0
12768,2020-05-12,"British Virgin Islands, United Kingdom",4.0,0.0
12769,2020-05-13,"British Virgin Islands, United Kingdom",4.0,1.0
12770,2020-05-14,"British Virgin Islands, United Kingdom",4.0,1.0
12771,2020-04-02,"Cayman Islands, United Kingdom",29.0,1.0
12772,2020-04-03,"Cayman Islands, United Kingdom",30.0,1.0
12773,2020-04-04,"Cayman Islands, United Kingdom",33.0,1.0
12774,2020-04-05,"Cayman Islands, United Kingdom",35.0,1.0
12775,2020-04-06,"Cayman Islands, United Kingdom",37.0,1.0
12776,2020-04-07,"Cayman Islands, United Kingdom",39.0,1.0
12777,2020-04-08,"Cayman Islands, United Kingdom",41.0,1.0
12778,2020-04-09,"Cayman Islands, United Kingdom",44.0,1.0
12779,2020-04-10,"Cayman Islands, United Kingdom",45.0,1.0
12780,2020-04-11,"Cayman Islands, United Kingdom",48.0,1.0
12781,2020-04-12,"Cayman Islands, United Kingdom",50.0,1.0
12782,2020-04-13,"Cayman Islands, United Kingdom",52.0,1.0
12783,2020-04-14,"Cayman Islands, United Kingdom",54.0,1.0
12784,2020-04-15,"Cayman Islands, United Kingdom",56.0,1.0
12785,2020-04-16,"Cayman Islands, United Kingdom",59.0,1.0
12786,2020-04-17,"Cayman Islands, United Kingdom",60.0,1.0
12787,2020-04-18,"Cayman Islands, United Kingdom",63.0,1.0
12788,2020-04-19,"Cayman Islands, United Kingdom",65.0,1.0
12789,2020-04-20,"Cayman Islands, United Kingdom",67.0,1.0
12790,2020-04-21,"Cayman Islands, United Kingdom",69.0,1.0
12791,2020-04-22,"Cayman Islands, United Kingdom",71.0,1.0
12792,2020-04-23,"Cayman Islands, United Kingdom",74.0,1.0
12793,2020-04-24,"Cayman Islands, United Kingdom",76.0,1.0
12794,2020-04-25,"Cayman Islands, United Kingdom",78.0,1.0
12795,2020-04-26,"Cayman Islands, United Kingdom",80.0,1.0
12796,2020-04-27,"Cayman Islands, United Kingdom",82.0,1.0
12797,2020-04-28,"Cayman Islands, United Kingdom",84.0,1.0
12798,2020-04-29,"Cayman Islands, United Kingdom",86.0,1.0
12799,2020-04-30,"Cayman Islands, United Kingdom",89.0,1.0
12800,2020-05-01,"Cayman Islands, United Kingdom",91.0,1.0
12801,2020-05-02,"Cayman Islands, United Kingdom",93.0,1.0
12802,2020-05-03,"Cayman Islands, United Kingdom",95.0,1.0
12803,2020-05-04,"Cayman Islands, United Kingdom",97.0,1.0
12804,2020-05-05,"Cayman Islands, United Kingdom",99.0,1.0
12805,2020-05-06,"Cayman Islands, United Kingdom",101.0,1.0
12806,2020-05-07,"Cayman Islands, United Kingdom",104.0,1.0
12807,2020-05-08,"Cayman Islands, United Kingdom",106.0,1.0
12808,2020-05-09,"Cayman Islands, United Kingdom",108.0,1.0
12809,2020-05-10,"Cayman Islands, United Kingdom",110.0,1.0
12810,2020-05-11,"Cayman Islands, United Kingdom",112.0,1.0
12811,2020-05-12,"Cayman Islands, United Kingdom",114.0,1.0
12812,2020-05-13,"Cayman Islands, United Kingdom",116.0,1.0
12813,2020-05-14,"Cayman Islands, United Kingdom",119.0,1.0
12814,2020-04-02,"Channel Islands, United Kingdom",223.0,3.0
12815,2020-04-03,"Channel Islands, United Kingdom",247.0,4.0
12816,2020-04-04,"Channel Islands, United Kingdom",268.0,4.0
12817,2020-04-05,"Channel Islands, United Kingdom",289.0,5.0
12818,2020-04-06,"Channel Islands, United Kingdom",305.0,6.0
12819,2020-04-07,"Channel Islands, United Kingdom",315.0,7.0
12820,2020-04-08,"Channel Islands, United Kingdom",326.0,8.0
12821,2020-04-09,"Channel Islands, United Kingdom",342.0,10.0
12822,2020-04-10,"Channel Islands, United Kingdom",367.0,11.0
12823,2020-04-11,"Channel Islands, United Kingdom",388.0,11.0
12824,2020-04-12,"Channel Islands, United Kingdom",408.0,12.0
12825,2020-04-13,"Channel Islands, United Kingdom",425.0,13.0
12826,2020-04-14,"Channel Islands, United Kingdom",435.0,14.0
12827,2020-04-15,"Channel Islands, United Kingdom",446.0,16.0
12828,2020-04-16,"Channel Islands, United Kingdom",462.0,17.0
12829,2020-04-17,"Channel Islands, United Kingdom",486.0,18.0
12830,2020-04-18,"Channel Islands, United Kingdom",508.0,18.0
12831,2020-04-19,"Channel Islands, United Kingdom",528.0,19.0
12832,2020-04-20,"Channel Islands, United Kingdom",545.0,20.0
12833,2020-04-21,"Channel Islands, United Kingdom",555.0,21.0
12834,2020-04-22,"Channel Islands, United Kingdom",566.0,23.0
12835,2020-04-23,"Channel Islands, United Kingdom",582.0,24.0
12836,2020-04-24,"Channel Islands, United Kingdom",606.0,25.0
12837,2020-04-25,"Channel Islands, United Kingdom",628.0,25.0
12838,2020-04-26,"Channel Islands, United Kingdom",648.0,26.0
12839,2020-04-27,"Channel Islands, United Kingdom",665.0,27.0
12840,2020-04-28,"Channel Islands, United Kingdom",674.0,28.0
12841,2020-04-29,"Channel Islands, United Kingdom",686.0,30.0
12842,2020-04-30,"Channel Islands, United Kingdom",702.0,31.0
12843,2020-05-01,"Channel Islands, United Kingdom",726.0,32.0
12844,2020-05-02,"Channel Islands, United Kingdom",748.0,32.0
12845,2020-05-03,"Channel Islands, United Kingdom",768.0,33.0
12846,2020-05-04,"Channel Islands, United Kingdom",785.0,34.0
12847,2020-05-05,"Channel Islands, United Kingdom",794.0,35.0
12848,2020-05-06,"Channel Islands, United Kingdom",805.0,37.0
12849,2020-05-07,"Channel Islands, United Kingdom",822.0,38.0
12850,2020-05-08,"Channel Islands, United Kingdom",846.0,39.0
12851,2020-05-09,"Channel Islands, United Kingdom",868.0,39.0
12852,2020-05-10,"Channel Islands, United Kingdom",888.0,40.0
12853,2020-05-11,"Channel Islands, United Kingdom",904.0,41.0
12854,2020-05-12,"Channel Islands, United Kingdom",914.0,42.0
12855,2020-05-13,"Channel Islands, United Kingdom",925.0,44.0
12856,2020-05-14,"Channel Islands, United Kingdom",942.0,45.0
12857,2020-04-02,"Falkland Islands (Malvinas), United Kingdom",-0.0,0.0
12858,2020-04-03,"Falkland Islands (Malvinas), United Kingdom",0.0,0.0
12859,2020-04-04,"Falkland Islands (Malvinas), United Kingdom",0.0,0.0
12860,2020-04-05,"Falkland Islands (Malvinas), United Kingdom",1.0,0.0
12861,2020-04-06,"Falkland Islands (Malvinas), United Kingdom",2.0,0.0
12862,2020-04-07,"Falkland Islands (Malvinas), United Kingdom",4.0,0.0
12863,2020-04-08,"Falkland Islands (Malvinas), United Kingdom",5.0,0.0
12864,2020-04-09,"Falkland Islands (Malvinas), United Kingdom",5.0,0.0
12865,2020-04-10,"Falkland Islands (Malvinas), United Kingdom",5.0,0.0
12866,2020-04-11,"Falkland Islands (Malvinas), United Kingdom",6.0,0.0
12867,2020-04-12,"Falkland Islands (Malvinas), United Kingdom",6.0,0.0
12868,2020-04-13,"Falkland Islands (Malvinas), United Kingdom",7.0,0.0
12869,2020-04-14,"Falkland Islands (Malvinas), United Kingdom",9.0,0.0
12870,2020-04-15,"Falkland Islands (Malvinas), United Kingdom",10.0,0.0
12871,2020-04-16,"Falkland Islands (Malvinas), United Kingdom",10.0,0.0
12872,2020-04-17,"Falkland Islands (Malvinas), United Kingdom",11.0,0.0
12873,2020-04-18,"Falkland Islands (Malvinas), United Kingdom",11.0,0.0
12874,2020-04-19,"Falkland Islands (Malvinas), United Kingdom",11.0,0.0
12875,2020-04-20,"Falkland Islands (Malvinas), United Kingdom",12.0,0.0
12876,2020-04-21,"Falkland Islands (Malvinas), United Kingdom",14.0,0.0
12877,2020-04-22,"Falkland Islands (Malvinas), United Kingdom",15.0,0.0
12878,2020-04-23,"Falkland Islands (Malvinas), United Kingdom",16.0,0.0
12879,2020-04-24,"Falkland Islands (Malvinas), United Kingdom",16.0,0.0
12880,2020-04-25,"Falkland Islands (Malvinas), United Kingdom",16.0,0.0
12881,2020-04-26,"Falkland Islands (Malvinas), United Kingdom",17.0,0.0
12882,2020-04-27,"Falkland Islands (Malvinas), United Kingdom",18.0,0.0
12883,2020-04-28,"Falkland Islands (Malvinas), United Kingdom",19.0,0.0
12884,2020-04-29,"Falkland Islands (Malvinas), United Kingdom",20.0,0.0
12885,2020-04-30,"Falkland Islands (Malvinas), United Kingdom",21.0,0.0
12886,2020-05-01,"Falkland Islands (Malvinas), United Kingdom",21.0,0.0
12887,2020-05-02,"Falkland Islands (Malvinas), United Kingdom",21.0,0.0
12888,2020-05-03,"Falkland Islands (Malvinas), United Kingdom",22.0,0.0
12889,2020-05-04,"Falkland Islands (Malvinas), United Kingdom",23.0,0.0
12890,2020-05-05,"Falkland Islands (Malvinas), United Kingdom",24.0,0.0
12891,2020-05-06,"Falkland Islands (Malvinas), United Kingdom",25.0,0.0
12892,2020-05-07,"Falkland Islands (Malvinas), United Kingdom",26.0,0.0
12893,2020-05-08,"Falkland Islands (Malvinas), United Kingdom",26.0,0.0
12894,2020-05-09,"Falkland Islands (Malvinas), United Kingdom",26.0,0.0
12895,2020-05-10,"Falkland Islands (Malvinas), United Kingdom",27.0,0.0
12896,2020-05-11,"Falkland Islands (Malvinas), United Kingdom",28.0,0.0
12897,2020-05-12,"Falkland Islands (Malvinas), United Kingdom",30.0,0.0
12898,2020-05-13,"Falkland Islands (Malvinas), United Kingdom",31.0,0.0
12899,2020-05-14,"Falkland Islands (Malvinas), United Kingdom",31.0,0.0
12900,2020-04-02,"Gibraltar, United Kingdom",94.0,0.0
12901,2020-04-03,"Gibraltar, United Kingdom",98.0,0.0
12902,2020-04-04,"Gibraltar, United Kingdom",100.0,0.0
12903,2020-04-05,"Gibraltar, United Kingdom",103.0,0.0
12904,2020-04-06,"Gibraltar, United Kingdom",106.0,0.0
12905,2020-04-07,"Gibraltar, United Kingdom",107.0,0.0
12906,2020-04-08,"Gibraltar, United Kingdom",111.0,0.0
12907,2020-04-09,"Gibraltar, United Kingdom",114.0,0.0
12908,2020-04-10,"Gibraltar, United Kingdom",118.0,0.0
12909,2020-04-11,"Gibraltar, United Kingdom",120.0,0.0
12910,2020-04-12,"Gibraltar, United Kingdom",123.0,0.0
12911,2020-04-13,"Gibraltar, United Kingdom",126.0,0.0
12912,2020-04-14,"Gibraltar, United Kingdom",127.0,0.0
12913,2020-04-15,"Gibraltar, United Kingdom",131.0,0.0
12914,2020-04-16,"Gibraltar, United Kingdom",134.0,0.0
12915,2020-04-17,"Gibraltar, United Kingdom",138.0,0.0
12916,2020-04-18,"Gibraltar, United Kingdom",140.0,0.0
12917,2020-04-19,"Gibraltar, United Kingdom",143.0,0.0
12918,2020-04-20,"Gibraltar, United Kingdom",146.0,0.0
12919,2020-04-21,"Gibraltar, United Kingdom",147.0,0.0
12920,2020-04-22,"Gibraltar, United Kingdom",151.0,0.0
12921,2020-04-23,"Gibraltar, United Kingdom",154.0,0.0
12922,2020-04-24,"Gibraltar, United Kingdom",158.0,0.0
12923,2020-04-25,"Gibraltar, United Kingdom",160.0,0.0
12924,2020-04-26,"Gibraltar, United Kingdom",163.0,0.0
12925,2020-04-27,"Gibraltar, United Kingdom",166.0,0.0
12926,2020-04-28,"Gibraltar, United Kingdom",167.0,0.0
12927,2020-04-29,"Gibraltar, United Kingdom",171.0,0.0
12928,2020-04-30,"Gibraltar, United Kingdom",174.0,0.0
12929,2020-05-01,"Gibraltar, United Kingdom",178.0,0.0
12930,2020-05-02,"Gibraltar, United Kingdom",180.0,0.0
12931,2020-05-03,"Gibraltar, United Kingdom",183.0,0.0
12932,2020-05-04,"Gibraltar, United Kingdom",186.0,0.0
12933,2020-05-05,"Gibraltar, United Kingdom",187.0,0.0
12934,2020-05-06,"Gibraltar, United Kingdom",191.0,0.0
12935,2020-05-07,"Gibraltar, United Kingdom",194.0,0.0
12936,2020-05-08,"Gibraltar, United Kingdom",198.0,0.0
12937,2020-05-09,"Gibraltar, United Kingdom",200.0,0.0
12938,2020-05-10,"Gibraltar, United Kingdom",203.0,0.0
12939,2020-05-11,"Gibraltar, United Kingdom",206.0,0.0
12940,2020-05-12,"Gibraltar, United Kingdom",207.0,0.0
12941,2020-05-13,"Gibraltar, United Kingdom",211.0,0.0
12942,2020-05-14,"Gibraltar, United Kingdom",214.0,0.0
12943,2020-04-02,"Isle of Man, United Kingdom",95.0,0.0
12944,2020-04-03,"Isle of Man, United Kingdom",108.0,0.0
12945,2020-04-04,"Isle of Man, United Kingdom",122.0,1.0
12946,2020-04-05,"Isle of Man, United Kingdom",131.0,1.0
12947,2020-04-06,"Isle of Man, United Kingdom",144.0,1.0
12948,2020-04-07,"Isle of Man, United Kingdom",155.0,1.0
12949,2020-04-08,"Isle of Man, United Kingdom",167.0,2.0
12950,2020-04-09,"Isle of Man, United Kingdom",186.0,2.0
12951,2020-04-10,"Isle of Man, United Kingdom",199.0,2.0
12952,2020-04-11,"Isle of Man, United Kingdom",213.0,3.0
12953,2020-04-12,"Isle of Man, United Kingdom",222.0,3.0
12954,2020-04-13,"Isle of Man, United Kingdom",235.0,3.0
12955,2020-04-14,"Isle of Man, United Kingdom",246.0,3.0
12956,2020-04-15,"Isle of Man, United Kingdom",258.0,4.0
12957,2020-04-16,"Isle of Man, United Kingdom",277.0,4.0
12958,2020-04-17,"Isle of Man, United Kingdom",291.0,4.0
12959,2020-04-18,"Isle of Man, United Kingdom",304.0,4.0
12960,2020-04-19,"Isle of Man, United Kingdom",314.0,5.0
12961,2020-04-20,"Isle of Man, United Kingdom",326.0,5.0
12962,2020-04-21,"Isle of Man, United Kingdom",337.0,5.0
12963,2020-04-22,"Isle of Man, United Kingdom",349.0,5.0
12964,2020-04-23,"Isle of Man, United Kingdom",368.0,6.0
12965,2020-04-24,"Isle of Man, United Kingdom",382.0,6.0
12966,2020-04-25,"Isle of Man, United Kingdom",396.0,6.0
12967,2020-04-26,"Isle of Man, United Kingdom",405.0,6.0
12968,2020-04-27,"Isle of Man, United Kingdom",417.0,6.0
12969,2020-04-28,"Isle of Man, United Kingdom",429.0,7.0
12970,2020-04-29,"Isle of Man, United Kingdom",441.0,7.0
12971,2020-04-30,"Isle of Man, United Kingdom",459.0,7.0
12972,2020-05-01,"Isle of Man, United Kingdom",473.0,8.0
12973,2020-05-02,"Isle of Man, United Kingdom",487.0,8.0
12974,2020-05-03,"Isle of Man, United Kingdom",496.0,8.0
12975,2020-05-04,"Isle of Man, United Kingdom",508.0,8.0
12976,2020-05-05,"Isle of Man, United Kingdom",520.0,8.0
12977,2020-05-06,"Isle of Man, United Kingdom",532.0,9.0
12978,2020-05-07,"Isle of Man, United Kingdom",551.0,9.0
12979,2020-05-08,"Isle of Man, United Kingdom",564.0,9.0
12980,2020-05-09,"Isle of Man, United Kingdom",578.0,10.0
12981,2020-05-10,"Isle of Man, United Kingdom",587.0,10.0
12982,2020-05-11,"Isle of Man, United Kingdom",600.0,10.0
12983,2020-05-12,"Isle of Man, United Kingdom",611.0,10.0
12984,2020-05-13,"Isle of Man, United Kingdom",623.0,11.0
12985,2020-05-14,"Isle of Man, United Kingdom",642.0,11.0
12986,2020-04-02,"Montserrat, United Kingdom",6.0,0.0
12987,2020-04-03,"Montserrat, United Kingdom",6.0,0.0
12988,2020-04-04,"Montserrat, United Kingdom",6.0,0.0
12989,2020-04-05,"Montserrat, United Kingdom",6.0,0.0
12990,2020-04-06,"Montserrat, United Kingdom",7.0,0.0
12991,2020-04-07,"Montserrat, United Kingdom",8.0,0.0
12992,2020-04-08,"Montserrat, United Kingdom",8.0,0.0
12993,2020-04-09,"Montserrat, United Kingdom",8.0,0.0
12994,2020-04-10,"Montserrat, United Kingdom",9.0,0.0
12995,2020-04-11,"Montserrat, United Kingdom",9.0,0.0
12996,2020-04-12,"Montserrat, United Kingdom",9.0,0.0
12997,2020-04-13,"Montserrat, United Kingdom",10.0,0.0
12998,2020-04-14,"Montserrat, United Kingdom",11.0,0.0
12999,2020-04-15,"Montserrat, United Kingdom",11.0,0.0
13000,2020-04-16,"Montserrat, United Kingdom",11.0,0.0
13001,2020-04-17,"Montserrat, United Kingdom",11.0,0.0
13002,2020-04-18,"Montserrat, United Kingdom",12.0,0.0
13003,2020-04-19,"Montserrat, United Kingdom",12.0,0.0
13004,2020-04-20,"Montserrat, United Kingdom",13.0,0.0
13005,2020-04-21,"Montserrat, United Kingdom",13.0,0.0
13006,2020-04-22,"Montserrat, United Kingdom",14.0,0.0
